Key-[0] | Value-[0]
Key-[7074] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase218]
Key-[7075] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase219]
Key-[7076] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase22]
Key-[7077] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase220]
Key-[7078] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase221]
Key-[7079] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase222]
Key-[7080] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase223]
Key-[7081] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase224]
Key-[7082] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase225]
Key-[7083] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase226]
Key-[7084] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase227]
Key-[7085] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase228]
Key-[7086] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase229]
Key-[7087] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase23]
Key-[7088] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase230]
Key-[7089] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase231]
Key-[7090] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase232]
Key-[7091] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase233]
Key-[7092] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase234]
Key-[7093] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase235]
Key-[7094] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase236]
Key-[7095] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase237]
Key-[7096] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase238]
Key-[7097] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase239]
Key-[7098] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase24]
Key-[7099] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase240]
Key-[7100] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase241]
Key-[7101] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase242]
Key-[7102] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase243]
Key-[7103] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase244]
Key-[7104] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase245]
Key-[7105] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase246]
Key-[7106] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase247]
Key-[7107] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase248]
Key-[7108] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase249]
Key-[7109] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase25]
Key-[7110] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase250]
Key-[7111] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase251]
Key-[7112] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase252]
Key-[7113] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase253]
Key-[7114] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase254]
Key-[7115] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase255]
Key-[7116] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase256]
Key-[7117] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase257]
Key-[7118] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase258]
Key-[7119] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase259]
Key-[7120] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase26]
Key-[7121] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase260]
Key-[7122] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase261]
Key-[7123] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase262]
Key-[7124] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase263]
Key-[7125] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase264]
Key-[7126] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase265]
Key-[7127] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase266]
Key-[7128] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase267]
Key-[7129] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase268]
Key-[7130] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase269]
Key-[7131] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase27]
Key-[7132] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase270]
Key-[7133] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase271]
Key-[7134] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase272]
Key-[7135] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase273]
Key-[7136] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase274]
Key-[7137] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase275]
Key-[7138] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase276]
Key-[7139] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase277]
Key-[7140] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase278]
Key-[7141] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase279]
Key-[7142] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase28]
Key-[7143] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase280]
Key-[7144] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase281]
Key-[7145] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase282]
Key-[7146] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase283]
Key-[7147] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase284]
Key-[7148] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase285]
Key-[7149] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase286]
Key-[7150] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase287]
Key-[7151] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase288]
Key-[7152] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase289]
Key-[7153] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase29]
Key-[7154] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase290]
Key-[7155] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase291]
Key-[7156] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase292]
Key-[7157] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase293]
Key-[7158] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase294]
Key-[7159] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase295]
Key-[7160] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase296]
Key-[7161] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase297]
Key-[7162] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase298]
Key-[7163] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase299]
Key-[7164] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase3]
Key-[7165] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase30]
Key-[7166] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase300]
Key-[7167] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase301]
Key-[7168] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase302]
Key-[7169] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase303]
Key-[7170] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase304]
Key-[7171] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase305]
Key-[7172] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase306]
Key-[7173] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase307]
Key-[7174] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase308]
Key-[7175] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase309]
Key-[7176] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase31]
Key-[7177] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase310]
Key-[7178] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase311]
Key-[7179] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase312]
Key-[7180] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase313]
Key-[7181] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase314]
Key-[7182] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase315]
Key-[7183] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase316]
Key-[7184] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase317]
Key-[7185] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase318]
Key-[7186] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase319]
Key-[7187] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase32]
Key-[7188] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase320]
Key-[7189] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase321]
Key-[7190] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase322]
Key-[7191] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase323]
Key-[7192] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase324]
Key-[7193] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase325]
Key-[7194] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase326]
Key-[7195] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase327]
Key-[7196] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase328]
Key-[7197] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase329]
Key-[7198] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase33]
Key-[7199] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase330]
Key-[7200] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase331]
Key-[7201] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase332]
Key-[7202] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase333]
Key-[7203] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase334]
Key-[7204] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase335]
Key-[7205] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase336]
Key-[7206] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase337]
Key-[7207] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase338]
Key-[7208] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase339]
Key-[7209] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase34]
Key-[7210] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase340]
Key-[7211] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase341]
Key-[7212] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase342]
Key-[7213] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase343]
Key-[7214] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase344]
Key-[7215] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase345]
Key-[7216] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase346]
Key-[7217] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase347]
Key-[7218] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase348]
Key-[7219] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase349]
Key-[7220] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase35]
Key-[7221] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase350]
Key-[7222] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase351]
Key-[7223] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase352]
Key-[7224] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase353]
Key-[7225] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase354]
Key-[7226] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase355]
Key-[7227] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase356]
Key-[7228] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase357]
Key-[7229] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase358]
Key-[7230] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase359]
Key-[7231] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase36]
Key-[7232] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase360]
Key-[7233] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase361]
Key-[7234] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase362]
Key-[7235] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase363]
Key-[7236] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase364]
Key-[7237] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase365]
Key-[7238] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase366]
Key-[7239] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase367]
Key-[7240] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase368]
Key-[7241] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase369]
Key-[7242] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase37]
Key-[7243] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase370]
Key-[7244] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase371]
Key-[7245] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase372]
Key-[7246] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase373]
Key-[7247] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase374]
Key-[7248] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase375]
Key-[7249] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase376]
Key-[7250] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase377]
Key-[7251] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase378]
Key-[7252] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase379]
Key-[7253] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase38]
Key-[7254] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase380]
Key-[7255] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase381]
Key-[7256] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase382]
Key-[7257] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase383]
Key-[7258] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase384]
Key-[7259] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase385]
Key-[7260] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase386]
Key-[7261] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase387]
Key-[7262] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase388]
Key-[7263] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase389]
Key-[7264] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase39]
Key-[7265] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase390]
Key-[7266] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase391]
Key-[7267] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase392]
Key-[7268] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase393]
Key-[7269] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase394]
Key-[7270] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase395]
Key-[7271] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase396]
Key-[7272] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase397]
Key-[7273] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase398]
Key-[7274] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase399]
Key-[7275] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase4]
Key-[7276] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase40]
Key-[7277] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase400]
Key-[7278] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase401]
Key-[7279] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase402]
Key-[7280] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase403]
Key-[7281] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase404]
Key-[7282] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase405]
Key-[7283] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase406]
Key-[7284] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase407]
Key-[7285] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase408]
Key-[7286] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase409]
Key-[7287] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase41]
Key-[7288] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase410]
Key-[7289] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase411]
Key-[7290] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase412]
Key-[7291] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase413]
Key-[7292] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase414]
Key-[7293] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase415]
Key-[7294] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase416]
Key-[7295] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase417]
Key-[7296] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase418]
Key-[7297] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase419]
Key-[7298] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase42]
Key-[7299] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase420]
Key-[7300] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase421]
Key-[7301] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase422]
Key-[7302] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase423]
Key-[7303] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase424]
Key-[7304] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase425]
Key-[7305] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase426]
Key-[7306] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase427]
Key-[7307] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase428]
Key-[7308] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase429]
Key-[7309] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase43]
Key-[7310] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase430]
Key-[7311] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase431]
Key-[7312] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase432]
Key-[7313] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase433]
Key-[7314] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase434]
Key-[7315] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase435]
Key-[7316] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase436]
Key-[7317] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase437]
Key-[7318] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase438]
Key-[7319] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase439]
Key-[7320] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase44]
Key-[7321] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase440]
Key-[7322] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase441]
Key-[7323] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase442]
Key-[7324] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase443]
Key-[7325] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase444]
Key-[7326] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase445]
Key-[7327] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase446]
Key-[7328] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase447]
Key-[7329] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase448]
Key-[7330] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase449]
Key-[7331] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase45]
Key-[7332] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase450]
Key-[7333] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase451]
Key-[7334] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase452]
Key-[7335] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase453]
Key-[7336] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase454]
Key-[7337] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase455]
Key-[7338] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase456]
Key-[7339] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase457]
Key-[7340] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase458]
Key-[7341] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase459]
Key-[7342] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase46]
Key-[7343] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase460]
Key-[7344] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase461]
Key-[7345] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase462]
Key-[7346] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase463]
Key-[7347] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase464]
Key-[7348] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase465]
Key-[7349] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase466]
Key-[7350] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase467]
Key-[7351] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase468]
Key-[7352] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase469]
Key-[7353] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase47]
Key-[7354] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase470]
Key-[7355] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase471]
Key-[7356] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase472]
Key-[7357] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase473]
Key-[7358] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase474]
Key-[7359] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase475]
Key-[7360] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase476]
Key-[7361] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase477]
Key-[7362] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase478]
Key-[7363] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase479]
Key-[7364] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase48]
Key-[7365] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase480]
Key-[7366] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase481]
Key-[7367] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase482]
Key-[7368] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase483]
Key-[7369] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase484]
Key-[7370] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase485]
Key-[7371] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase486]
Key-[7372] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase487]
Key-[7373] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase488]
Key-[7374] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase489]
Key-[7375] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase49]
Key-[7376] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase490]
Key-[7377] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase491]
Key-[7378] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase492]
Key-[7379] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase493]
Key-[7380] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase494]
Key-[7381] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase495]
Key-[7382] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase496]
Key-[7383] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase497]
Key-[7384] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase498]
Key-[7385] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase499]
Key-[7386] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase5]
Key-[7387] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase50]
Key-[7388] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase500]
Key-[7389] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase501]
Key-[7390] | Value-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase502]
