Key-[0] | Value-[0]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product164] | Value-[6249]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product165] | Value-[6250]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product166] | Value-[6251]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product167] | Value-[6252]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product168] | Value-[6253]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product169] | Value-[6254]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product17] | Value-[6255]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product170] | Value-[6256]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product171] | Value-[6257]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product172] | Value-[6258]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product173] | Value-[6259]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product174] | Value-[6260]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product175] | Value-[6261]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product176] | Value-[6262]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product177] | Value-[6263]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product178] | Value-[6264]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product179] | Value-[6265]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product18] | Value-[6266]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product180] | Value-[6267]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product181] | Value-[6268]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product182] | Value-[6269]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product183] | Value-[6270]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product184] | Value-[6271]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product185] | Value-[6272]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product186] | Value-[6273]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product187] | Value-[6274]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product188] | Value-[6275]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product189] | Value-[6276]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product19] | Value-[6277]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product190] | Value-[6278]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product191] | Value-[6279]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product192] | Value-[6280]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product193] | Value-[6281]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product194] | Value-[6282]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product195] | Value-[6283]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product196] | Value-[6284]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product197] | Value-[6285]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product198] | Value-[6286]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product199] | Value-[6287]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product2] | Value-[6288]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product20] | Value-[6289]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product200] | Value-[6290]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product201] | Value-[6291]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product202] | Value-[6292]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product203] | Value-[6293]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product204] | Value-[6294]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product205] | Value-[6295]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product206] | Value-[6296]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product207] | Value-[6297]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product208] | Value-[6298]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product209] | Value-[6299]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product21] | Value-[6300]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product210] | Value-[6301]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product211] | Value-[6302]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product212] | Value-[6303]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product213] | Value-[6304]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product214] | Value-[6305]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product215] | Value-[6306]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product216] | Value-[6307]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product217] | Value-[6308]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product218] | Value-[6309]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product219] | Value-[6310]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product22] | Value-[6311]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product220] | Value-[6312]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product221] | Value-[6313]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product222] | Value-[6314]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product223] | Value-[6315]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product224] | Value-[6316]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product225] | Value-[6317]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product226] | Value-[6318]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product227] | Value-[6319]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product228] | Value-[6320]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product229] | Value-[6321]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product23] | Value-[6322]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product230] | Value-[6323]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product231] | Value-[6324]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product232] | Value-[6325]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product233] | Value-[6326]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product234] | Value-[6327]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product235] | Value-[6328]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product236] | Value-[6329]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product237] | Value-[6330]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product238] | Value-[6331]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product239] | Value-[6332]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product24] | Value-[6333]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product240] | Value-[6334]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product241] | Value-[6335]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product242] | Value-[6336]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product243] | Value-[6337]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product244] | Value-[6338]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product245] | Value-[6339]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product246] | Value-[6340]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product247] | Value-[6341]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product248] | Value-[6342]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product249] | Value-[6343]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product25] | Value-[6344]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product26] | Value-[6345]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product27] | Value-[6346]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product28] | Value-[6347]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product29] | Value-[6348]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product3] | Value-[6349]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product30] | Value-[6350]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product31] | Value-[6351]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product32] | Value-[6352]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product33] | Value-[6353]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product34] | Value-[6354]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product35] | Value-[6355]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product36] | Value-[6356]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product37] | Value-[6357]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product38] | Value-[6358]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product39] | Value-[6359]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product4] | Value-[6360]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product40] | Value-[6361]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product41] | Value-[6362]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product42] | Value-[6363]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product43] | Value-[6364]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product44] | Value-[6365]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product45] | Value-[6366]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product46] | Value-[6367]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product47] | Value-[6368]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product48] | Value-[6369]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product49] | Value-[6370]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product5] | Value-[6371]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product50] | Value-[6372]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product51] | Value-[6373]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product52] | Value-[6374]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product53] | Value-[6375]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product54] | Value-[6376]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product55] | Value-[6377]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product56] | Value-[6378]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product57] | Value-[6379]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product58] | Value-[6380]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product59] | Value-[6381]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product6] | Value-[6382]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product60] | Value-[6383]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product61] | Value-[6384]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product62] | Value-[6385]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product63] | Value-[6386]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product64] | Value-[6387]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product65] | Value-[6388]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product66] | Value-[6389]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product67] | Value-[6390]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product68] | Value-[6391]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product69] | Value-[6392]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product7] | Value-[6393]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product70] | Value-[6394]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product71] | Value-[6395]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product72] | Value-[6396]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product73] | Value-[6397]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product74] | Value-[6398]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product75] | Value-[6399]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product76] | Value-[6400]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product77] | Value-[6401]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product78] | Value-[6402]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product79] | Value-[6403]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product8] | Value-[6404]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product80] | Value-[6405]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product81] | Value-[6406]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product82] | Value-[6407]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product83] | Value-[6408]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product84] | Value-[6409]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product85] | Value-[6410]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product86] | Value-[6411]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product87] | Value-[6412]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product88] | Value-[6413]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product89] | Value-[6414]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product9] | Value-[6415]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product90] | Value-[6416]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product91] | Value-[6417]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product92] | Value-[6418]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product93] | Value-[6419]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product94] | Value-[6420]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product95] | Value-[6421]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product96] | Value-[6422]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product97] | Value-[6423]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product98] | Value-[6424]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Product99] | Value-[6425]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory0] | Value-[6426]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory1] | Value-[6427]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory10] | Value-[6428]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory11] | Value-[6429]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory12] | Value-[6430]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory13] | Value-[6431]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory14] | Value-[6432]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory2] | Value-[6433]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory3] | Value-[6434]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory4] | Value-[6435]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory5] | Value-[6436]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory6] | Value-[6437]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory7] | Value-[6438]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory8] | Value-[6439]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/ProductCategory9] | Value-[6440]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase0] | Value-[6441]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1] | Value-[6442]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase10] | Value-[6443]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase100] | Value-[6444]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1000] | Value-[6445]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1001] | Value-[6446]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1002] | Value-[6447]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1003] | Value-[6448]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1004] | Value-[6449]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1005] | Value-[6450]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1006] | Value-[6451]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1007] | Value-[6452]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1008] | Value-[6453]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1009] | Value-[6454]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase101] | Value-[6455]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1010] | Value-[6456]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1011] | Value-[6457]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1012] | Value-[6458]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1013] | Value-[6459]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1014] | Value-[6460]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1015] | Value-[6461]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1016] | Value-[6462]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1017] | Value-[6463]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1018] | Value-[6464]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1019] | Value-[6465]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase102] | Value-[6466]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1020] | Value-[6467]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1021] | Value-[6468]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1022] | Value-[6469]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1023] | Value-[6470]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1024] | Value-[6471]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1025] | Value-[6472]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1026] | Value-[6473]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1027] | Value-[6474]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1028] | Value-[6475]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1029] | Value-[6476]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase103] | Value-[6477]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1030] | Value-[6478]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1031] | Value-[6479]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1032] | Value-[6480]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1033] | Value-[6481]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1034] | Value-[6482]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1035] | Value-[6483]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1036] | Value-[6484]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1037] | Value-[6485]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1038] | Value-[6486]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1039] | Value-[6487]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase104] | Value-[6488]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1040] | Value-[6489]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1041] | Value-[6490]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1042] | Value-[6491]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1043] | Value-[6492]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1044] | Value-[6493]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1045] | Value-[6494]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1046] | Value-[6495]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1047] | Value-[6496]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1048] | Value-[6497]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1049] | Value-[6498]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase105] | Value-[6499]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1050] | Value-[6500]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1051] | Value-[6501]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1052] | Value-[6502]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1053] | Value-[6503]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1054] | Value-[6504]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1055] | Value-[6505]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1056] | Value-[6506]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1057] | Value-[6507]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1058] | Value-[6508]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1059] | Value-[6509]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase106] | Value-[6510]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1060] | Value-[6511]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1061] | Value-[6512]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1062] | Value-[6513]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1063] | Value-[6514]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1064] | Value-[6515]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1065] | Value-[6516]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1066] | Value-[6517]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1067] | Value-[6518]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1068] | Value-[6519]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1069] | Value-[6520]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase107] | Value-[6521]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1070] | Value-[6522]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1071] | Value-[6523]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1072] | Value-[6524]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1073] | Value-[6525]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1074] | Value-[6526]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1075] | Value-[6527]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1076] | Value-[6528]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1077] | Value-[6529]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1078] | Value-[6530]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1079] | Value-[6531]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase108] | Value-[6532]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1080] | Value-[6533]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1081] | Value-[6534]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1082] | Value-[6535]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1083] | Value-[6536]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1084] | Value-[6537]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1085] | Value-[6538]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1086] | Value-[6539]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1087] | Value-[6540]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1088] | Value-[6541]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1089] | Value-[6542]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase109] | Value-[6543]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1090] | Value-[6544]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1091] | Value-[6545]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1092] | Value-[6546]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1093] | Value-[6547]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1094] | Value-[6548]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1095] | Value-[6549]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1096] | Value-[6550]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1097] | Value-[6551]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1098] | Value-[6552]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1099] | Value-[6553]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase11] | Value-[6554]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase110] | Value-[6555]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1100] | Value-[6556]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1101] | Value-[6557]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1102] | Value-[6558]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1103] | Value-[6559]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1104] | Value-[6560]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1105] | Value-[6561]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1106] | Value-[6562]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1107] | Value-[6563]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1108] | Value-[6564]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1109] | Value-[6565]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase111] | Value-[6566]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1110] | Value-[6567]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1111] | Value-[6568]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1112] | Value-[6569]
Key-[http://db.uwaterloo.ca/~galuc/wsdbm/Purchase1113] | Value-[6570]
